"time","air.T","lightAbsorption.panels_PAR_transmitted[1]","lightAbsorption.panels_PAR_transmitted[2]","weatherFromFile.weather.air_temp","climateController.heater_power"
2.13993e+06,303.1503808479764,31.91326022372949,46.63716570335126,268.9652446097843,0
2.14017e+06,303.1501764138373,30.18794918901733,43.96766732498487,268.9519107430963,0
2.14041e+06,303.1499607655739,28.46294118461278,41.31298028719039,268.9385768764084,0
2.14065e+06,303.1496247009568,26.73823731416272,38.67477982045295,268.9252430097204,0
2.14089e+06,303.1491809513142,25.01383862814358,36.05481136655156,268.9119091430323,0
2.14113e+06,303.1484382863445,23.28974612371506,33.45488285599806,268.8985752763444,0
2.14137e+06,303.1474131878227,21.56596074458056,30.87685533800638,268.8852414096564,0
2.14161e+06,301.6138071804714,19.842483380885,28.32263192752405,268.8719075429684,0
2.14185e+06,299.8286674427832,18.11931486908915,25.79414507040165,268.8585736762803,0
2.142e+06,298.696339415104,17.01148102560321,24.18282880483304,268.85,0
2.142e+06,298.696339415104,17.01148006571852,24.18282726473319,268.8499999821497,0
2.14209e+06,298.0809267540701,16.62753391856939,23.56806210198937,268.8428597143886,0
2.14233e+06,296.4490838236075,15.55222542534759,21.86025942387498,268.8228589143565,0
2.14257e+06,294.9332845652493,14.47664763840506,20.17401306956691,268.8028581143246,0
2.14281e+06,293.0978620379134,5.870750186791463,8.109473139053193,268.7828573142925,0
2.14305e+06,288.1514303193269,0.0008883845986981114,0.001216224057120864,268.7628565142605,108.267979711833
2.14329e+06,288.1514251438093,0.0005627132717277388,0.0007634624471476227,268.7428557142285,109.3329035012001
2.14353e+06,288.1514243964668,0.0005090025442260712,0.0006844367032575746,268.7228549141965,109.487491122529
2.14377e+06,288.1514236512916,0.0004553118025358484,0.000606922348901393,268.7028541141646,109.6418354483701
2.14401e+06,288.1514229080454,0.0004016340381074446,0.0005309747254062573,268.6828533141325,109.7959843695462
2.14425e+06,288.1514221679503,0.0003479692665873423,0.0004566523562354707,268.6628525141006,109.949682571755
2.14449e+06,288.1514214278553,0.0002943175009488956,0.0003840065773717343,268.6428517140685,110.1035833961247
2.14473e+06,288.1514206877602,0.0002406787513113883,0.0003130807841862736,268.6228509140365,110.2576870746693
2.14497e+06,288.1514199660481,0.0001870811079398783,0.0002439378648551067,268.6028501140045,110.4081586122638
2.14521e+06,288.1514192484279,0.0001334980482106542,0.0001765769790035725,268.5828493139725,110.5579687100036
2.14545e+06,288.1514185308077,7.991498848143017e-05,0.0001109997173227129,268.5628485139405,110.7079701719018
2.1456e+06,288.1514180698078,4.549323091143596e-05,6.981720815285683e-05,268.55,110.8044322932248
2.1456e+06,288.1514180698078,4.54932281997104e-05,6.981720098513262e-05,268.5499999701964,110.8044322932248
2.14569e+06,288.1514176119184,4.440862890242882e-05,6.698029075967225e-05,268.5380795231809,110.9003219029638
2.14593e+06,288.1514164946282,4.137562552152935e-05,5.936648380237839e-05,268.5047448564609,111.1346288270883
2.14617e+06,288.1514153805069,3.834262214062987e-05,5.222586725522755e-05,268.4714101897409,111.3687350714674
2.14641e+06,288.1514142698329,3.530961875973629e-05,4.555936110661775e-05,268.4380755230209,111.6025787992947
2.14665e+06,288.151413161027,3.227661537883682e-05,3.936501020041144e-05,268.4047408563009,111.8364899917249
2.14689e+06,288.1514120597313,2.924361199793736e-05,3.363806866810711e-05,268.3714061895809,112.0692733246637
2.14713e+06,288.1514109584357,2.621060861704377e-05,2.837112878754456e-05,268.3380715228609,112.3025123566495
2.14737e+06,288.1514098571402,2.317760523614429e-05,2.355428922622029e-05,268.3047368561409,112.5362078717573
2.14761e+06,288.1514087563203,2.014460185524482e-05,2.014460185524482e-05,268.2714021894209,112.7702593979329
2.14785e+06,288.1514076664309,1.711159847434534e-05,1.711159847434534e-05,268.2380675227009,113.0024377591232
2.14809e+06,288.1514065765415,1.407859509345176e-05,1.407859509345176e-05,268.2047328559809,113.2350654738677
2.14833e+06,288.1514054866522,1.104559171255229e-05,1.104559171255229e-05,268.1713981892609,113.4681432693357
2.14857e+06,288.1514043967628,8.012588331652817e-06,8.012588331652817e-06,268.1380635225408,113.7016719220424
2.14881e+06,288.1514033119817,4.979584950759228e-06,4.979584950759228e-06,268.1047288558209,113.9345544573426
2.14905e+06,288.1514022301383,1.946581569859757e-06,1.946581569859757e-06,268.0713941891009,114.1672526157574
2.1492e+06,288.1514015446847,0,0,268.05,114.3149206610156
2.1492e+06,288.1514015446847,0,0,268.049999970146,114.3149206610156
2.14929e+06,288.1514011508729,0,0,268.0380595223809,114.3998411064568
2.14953e+06,288.1514000745907,0,0,268.0047248556609,114.6322298949651
2.14977e+06,288.1513990016494,0,0,267.9713901889409,114.8643385681601
2.15001e+06,288.1513979316303,0,0,267.9380555222208,115.0962545660629
2.15025e+06,288.1513968651226,0,0,267.9047208555009,115.327846944957
2.15049e+06,288.1513957986148,0,0,267.8713861887809,115.5598767680828
2.15073e+06,288.1513947379361,0,0,267.8380515220608,115.7910729739014
2.15097e+06,288.1513936833286,0,0,267.8047168553409,116.0213761818486
2.15121e+06,288.1513926287212,0,0,267.7713821886209,116.2521091908659
2.15145e+06,288.1513915741137,0,0,267.7380475219009,116.4832726905661
2.15169e+06,288.1513905195062,0,0,267.7047128551808,116.7148673712187
2.15193e+06,288.1513894648987,0,0,267.6713781884608,116.9468939362668
2.15217e+06,288.1513884151827,0,0,267.6380435217408,117.1782738462088
2.15241e+06,288.151387368835,0,0,267.6047088550208,117.4093385108806
2.15265e+06,288.1513863251641,0,0,267.5713741883009,117.6402375739142
2.1528e+06,288.1513856838849,0,0,267.55,117.7823236323736
2.1528e+06,288.1513856838849,0,0,267.5499999820573,117.7823236323736
2.15289e+06,288.1513854156387,0,0,267.5428237129485,117.8418057356976
2.15313e+06,288.1513847437483,0,0,267.5228229129165,117.9909173162496
2.15337e+06,288.1513840731155,0,0,267.5028221128845,118.1399261383028
2.15361e+06,288.1513834049553,0,0,267.4828213128525,118.2885609543782
2.15385e+06,288.1513827367951,0,0,267.4628205128205,118.4373709898213
2.15409e+06,288.1513820721314,0,0,267.4428197127885,118.585576346237
2.15433e+06,288.151381408963,0,0,267.4228189127565,118.733621432128
2.15457e+06,288.1513807457947,0,0,267.4028181127245,118.8818396625622
2.15481e+06,288.1513800826263,0,0,267.3828173126925,119.0302312108671
2.15505e+06,288.1513794197022,0,0,267.3628165126605,119.1787415122246
2.15529e+06,288.1513787622993,0,0,267.3428157126285,119.3261862988484
2.15553e+06,288.1513781048964,0,0,267.3228149125965,119.473801900112
2.15577e+06,288.1513774474935,0,0,267.3028141125645,119.6215885107781
2.15601e+06,288.1513767900907,0,0,267.2828133125325,119.7695462746207
2.15625e+06,288.1513761585735,0,0,267.2628125125004,119.9118394571198
2.1564e+06,288.1513757805926,0,0,267.25,119.9970816450237
2.1564e+06,288.1513757805926,0,0,267.2499999820286,119.9970816450237
2.15649e+06,288.1513754794729,0,0,267.2428117124685,120.0650307089801
2.15673e+06,288.1513748272314,0,0,267.2228109124364,120.2123355644933
2.15697e+06,288.1513741765514,0,0,267.2028101124044,120.359456314125
2.15721e+06,288.1513735264305,0,0,267.1828093123725,120.5066189394912
2.15745e+06,288.1513728795773,0,0,267.1628085123405,120.6532089987968
2.15769e+06,288.1513722327241,0,0,267.1428077123085,120.7999659033687
2.15793e+06,288.1513715858709,0,0,267.1228069122765,120.9468898410333
2.15817e+06,288.151370943295,0,0,267.1028061122445,121.0930077761227
2.15841e+06,288.1513703028116,0,0,267.0828053122124,121.2388142163765
2.15865e+06,288.1513696623281,0,0,267.0628045121805,121.3847848910441
2.15889e+06,288.1513690218447,0,0,267.0428037121484,121.5309199448298
2.15913e+06,288.1513683813613,0,0,267.0228029121164,121.6772195224646
2.15937e+06,288.1513677408778,0,0,267.0028021120845,121.8236838077247
2.15961e+06,288.1513671004811,0,0,266.9828013120525,121.9702930758271
2.15985e+06,288.1513664683583,0,0,266.9628005120205,122.115169939734
2.16e+06,288.1513660637991,0,0,266.95,122.2079756966906
