"time","air.T","air.RH","lightAbsorption.panels_NIR_transmitted[1]","lightAbsorption.panels_PAR_transmitted[1]","soil.heatCapacitor1.T","soil.heatCapacitor2.T","soil.heatCapacitor3.T","soil.heatCapacitor4.T","soil.heatCapacitor5.T","climateController.heater_power","weatherFromFile.weather.air_temp"
1.04692e+06,288.1514115107949,0.4554443670750893,0,0,287.0832024744163,285.8834897380527,284.2797617724482,282.4387859196016,280.4307880108452,56.09273669387454,278.8123264930597
1.04716e+06,288.1514121972987,0.4555436051295674,0,0,287.0798034252583,285.8824243308418,284.279138317271,282.4383476669449,280.4306125023429,56.02008525349716,278.8256603597477
1.0474e+06,288.1514128849964,0.4556439547914165,0,0,287.0764154955643,285.8813546231459,284.2785142667831,282.4379095903294,280.4304370434542,55.94739621863071,278.8389942264357
1.0476e+06,288.151413405786,0.4557275402349117,0,0,287.0736268505834,285.8804686937187,284.2779987541473,282.4375481240369,280.4302922544601,55.89240827406938,278.85
1.0476e+06,288.151413405786,0.4557275402349117,0,0,287.0736268505834,285.8804686937187,284.2779987541473,282.4375481240369,280.4302922544601,55.89240827406938,278.85000000582
1.04764e+06,288.1514135737908,0.4557453035547077,0,0,287.0730377477479,285.8802809890667,284.2778896633492,282.4374716742348,280.4302616303132,55.87468021312447,278.8523280931237
1.04788e+06,288.1514142638824,0.4558481408830807,0,0,287.0696745560695,285.8792017958183,284.2772642579686,282.437033984963,280.4300862828518,55.80191644113975,278.8656619598117
1.04812e+06,288.1514149554168,0.4559529025681304,0,0,287.0663303339147,285.8781154335862,284.2766377751899,282.4365965870326,280.4299110221427,55.72908997762583,278.8789958264997
1.04836e+06,288.1514156481506,0.4560592621644898,0,0,287.0630017108144,285.8770232742463,284.276010371284,282.436159423044,280.4297358339377,55.65622687333477,278.8923296931877
1.0486e+06,288.1514163427487,0.4561681041420161,0,0,287.0596972421023,285.8759221895692,284.2753815227809,282.4357226183357,280.4295607586056,55.58325770446343,278.9056635598757
1.04884e+06,288.1514170373469,0.4562769461101304,0,0,287.0563927733902,285.874821104892,284.2747526742778,282.4352858136274,280.4293856832734,55.51037857373559,278.9189974265637
1.04908e+06,288.1514177343965,0.4563890430771277,0,0,287.0531192879338,285.8737090133311,284.2741218217044,282.4348494419577,280.4292107574441,55.43733265078154,278.9323312932517
1.04932e+06,288.1514184344089,0.4565050736918448,0,0,287.0498832455524,285.8725836200182,284.2734885472244,282.4344135936123,280.4290360122881,55.36406731788001,278.9456651599397
1.04956e+06,288.1514191344214,0.4566211042964501,0,0,287.0466472031711,285.8714582267053,284.2728552727444,282.433977745267,280.4288612671322,55.29089313781088,278.9589990266277
1.0498e+06,288.1514198344337,0.4567371348909468,0,0,287.0434111607897,285.8703328333925,284.2722219982643,282.4335418969216,280.4286865219761,55.21781002400983,278.9723328933157
1.05004e+06,288.1514205344462,0.4568531654753317,0,0,287.0401751184084,285.8692074400796,284.2715887237843,282.4331060485762,280.4285117768202,55.14481786622616,278.9856667600037
1.05028e+06,288.1514212344586,0.4569691960496078,0,0,287.0369390760271,285.8680820467668,284.2709554493043,282.4326702002309,280.4283370316642,55.07191657799931,278.9990006266917
1.05052e+06,288.151421937024,0.4570865441099204,0,0,287.0337154602383,285.8669522842916,284.2703213557896,282.4322345226541,280.4281623469375,54.99884066867633,279.0123344933797
1.05076e+06,288.1514226409088,0.4572047113558971,0,0,287.030499557885,285.8658198169181,284.2696867514961,282.4317989506138,280.4279876997929,54.92571911809785,279.0256683600677
1.051e+06,288.1514233460396,0.45732399564016,0,0,287.0272941383071,285.8646836927597,284.2690514466015,282.4313635207469,280.427813103919,54.8525599390201,279.0390022267557
1.0512e+06,288.1514238773084,0.4574231204750351,0,0,287.0246574259677,285.8637441394295,284.2685269657129,282.4310044740007,280.4276691321992,54.79750004938416,279.05
1.0512e+06,288.1514238773084,0.4574231204750351,0,0,287.0246574259677,285.8637441394295,284.2685269657129,282.4310044740007,280.4276691321992,54.79750004938416,279.0500000029202
1.05124e+06,288.1514239788684,0.4574442482003435,0,0,287.0240980740216,285.8635443114615,284.268415508828,282.4309282170624,280.4276385541177,54.78698045676595,279.0511680467218
1.05148e+06,288.151424265769,0.4575654386471397,0,0,287.0209150153223,285.8624002712219,284.2677786479119,282.4304930928673,280.4274640710294,54.75727353918292,279.0578349800658
1.05172e+06,288.1514245533581,0.4576876663814103,0,0,287.0177487445643,285.8612502308197,284.2671405575666,282.4300581973763,280.4272896756793,54.7275105566587,279.0645019134099
1.05196e+06,288.1514248415081,0.4578107434181697,0,0,287.0145960996679,285.8600954037123,284.2665014405586,282.4296234812829,280.4271153523562,54.69770482626435,279.0711688467538
1.0522e+06,288.1514251305534,0.4579351788679692,0,0,287.0114651819306,285.8589329906821,284.2658606703943,282.42918904773,280.4269411443348,54.66782184287155,279.0778357800979
1.05244e+06,288.1514254195986,0.4580596143132934,0,0,287.0083342641934,285.857770577652,284.26521990023,282.4287546141771,280.4267669363132,54.63795424768214,279.0845027134419
1.05268e+06,288.151425709738,0.4581857294984381,0,0,287.0052296829666,285.8565993379462,284.2645770047776,282.4283204935668,280.4265928711185,54.60798905761771,279.0911696467858
1.05292e+06,288.1514260013058,0.4583140376804731,0,0,287.0021594855488,285.8554165745144,284.263931334641,282.4278867815209,280.4264189923923,54.5778919421363,279.0978365801299
1.05316e+06,288.1514262928736,0.4584423458578534,0,0,286.9990892881309,285.8542338110827,284.2632856645044,282.427453069475,280.426245113666,54.54781046339679,279.1045035134738
1.0534e+06,288.1514265844414,0.4585706540305753,0,0,286.996019090713,285.8530510476509,284.2626399943678,282.4270193574291,280.4260712349397,54.51774460260683,279.1111704468178
1.05364e+06,288.1514268760092,0.4586989621986411,0,0,286.9929488932952,285.8518682842191,284.2619943242311,282.4265856453831,280.4258973562134,54.48769435857148,279.1178373801619
1.05388e+06,288.1514271675769,0.458827270362052,0,0,286.9898786958773,285.8506855207873,284.2613486540945,282.4261519333372,280.4257234774871,54.45765973008576,279.1245043135058
1.05412e+06,288.1514274602283,0.4589569172278968,0,0,286.9868292376048,285.8494959538628,284.2607012630528,282.4257184555772,280.4255497123509,54.42752916817428,279.1311712468499
1.05436e+06,288.1514277533601,0.4590871577084832,0,0,286.9837889756386,285.8483033700829,284.2600531089145,282.425285081706,280.4253759975834,54.39736489184471,279.1378381801939
1.0546e+06,288.1514280464918,0.4592173981843177,0,0,286.9807487136724,285.8471107863029,284.2594049547761,282.4248517078348,280.425202282816,54.36721637166564,279.1445051135378
1.0548e+06,288.1514282512221,0.4593249454617416,0,0,286.9782465583145,285.8461266653762,284.2588704415203,282.4244945617554,280.4250591270538,54.34616926372004,279.15
1.0548e+06,288.1514282512221,0.4593249454617416,0,0,286.9782465583145,285.8461266653762,284.2588704415203,282.4244945617554,280.4250591270538,54.34616926372004,279.1500000058602
1.05484e+06,288.1514284137864,0.4593479334270281,0,0,286.9777134919329,285.8459165528267,284.2587563796005,282.4244183904535,280.42502859575,54.32946246236958,279.1523440937637
1.05508e+06,288.1514291292572,0.4594794606987569,0,0,286.9746906597385,285.8447184770762,284.2581068100147,282.4239852035203,280.4248549737885,54.25599074115806,279.1656779604517
1.05532e+06,288.1514298462203,0.4596123217896675,0,0,286.9716842670518,285.8435154086741,284.2574559085045,282.4235521827751,280.4246814381056,54.18245973343632,279.1790118271397
1.05556e+06,288.1514305643934,0.4597462614043776,0,0,286.9686910472957,285.8423084203678,284.2568039168033,282.423119288567,280.4245079720105,54.10889881678477,279.1923456938277
1.0558e+06,288.1514312845642,0.4598819783368892,0,0,286.9657194634885,285.8410950424618,284.2561501207603,282.4226865981717,280.4243346204772,54.03522783132087,279.2056795605158
1.05604e+06,288.1514320047351,0.4600176952572365,0,0,286.9627478796812,285.8398816645558,284.2554963247172,282.4222539077763,280.4241612689439,53.96165143477872,279.2190134272037
1.05628e+06,288.1514327272533,0.4601554898125783,0,0,286.9598010639406,285.8386613228881,284.2548403692479,282.4218214203431,280.4239880499894,53.88793015460514,279.2323472938917
1.05652e+06,288.1514334530849,0.460296217044912,0,0,286.9568892094057,285.8374311515671,284.2541813656542,282.4213892193995,280.4238150181754,53.81396643691333,279.2456811605797
1.05676e+06,288.1514341789165,0.4604369442645315,0,0,286.9539773548707,285.8362009802461,284.2535223620604,282.4209570184559,280.4236419863614,53.74009847154043,279.2590150272677
1.057e+06,288.1514349047482,0.4605776714714368,0,0,286.9510655003359,285.8349708089251,284.2528633584668,282.4205248175123,280.4234689545475,53.66632615034828,279.2723488939557
1.05724e+06,288.1514356305798,0.4607183986656259,0,0,286.948153645801,285.8337406376041,284.2522043548731,282.4200926165688,280.4232959227335,53.59264935951102,279.2856827606437
1.05748e+06,288.1514363564115,0.4608591258471025,0,0,286.9452417912661,285.8325104662832,284.2515453512794,282.4196604156252,280.4231228909196,53.51906800258782,279.2990166273318
1.05772e+06,288.1514370846796,0.4610006738440958,0,0,286.9423396373251,285.8312776027334,284.2508854927324,282.4192282911026,280.4229499111588,53.44533544182944,279.3123504940198
1.05796e+06,288.1514378145141,0.4611428109570362,0,0,286.9394444388089,285.8300428126501,284.2502250201788,282.4187962210382,280.422776968734,53.37154046273629,279.3256843607077
1.0582e+06,288.151438545708,0.4612857350342358,0,0,286.9365584986067,285.8288054766722,284.2495637255088,282.4183642218329,280.4226040760706,53.29770445535203,279.3390182273957
1.0584e+06,288.1514390930288,0.4614039459815744,0,0,286.9341876853887,285.8277847479054,284.2490185414999,282.4180084726324,280.4224617142423,53.24249906112038,279.35
1.0584e+06,288.1514390930288,0.4614039459815744,0,0,286.9341876853887,285.8277847479054,284.2490185414999,282.4180084726324,280.4224617142423,53.24249906112038,279.3500000029404
1.05844e+06,288.151439202231,0.4614293127104264,0,0,286.9336805317379,285.8275659536696,284.2489017164457,282.4179322826445,280.4224312264745,53.23149086648016,279.3511760470419
1.05868e+06,288.151439504493,0.4615734329381798,0,0,286.9308137948198,285.8263232489074,284.2482386513389,282.4175004289318,280.4222584401787,53.20103235027823,279.3578429803858
1.05892e+06,288.15143980744,0.461718094388421,0,0,286.927961527638,285.8250764599522,284.2475741924852,282.4170686805546,280.4220857365825,53.17052131654998,279.3645099137299
1.05916e+06,288.151440110931,0.4618631872977024,0,0,286.9251206984634,285.8238265105278,284.2469086135838,282.4166370087087,280.4219130985167,53.13997205582682,279.3711768470739
1.0594e+06,288.1514404153436,0.4620090124542419,0,0,286.9222992184749,285.8225712588019,284.2462411281232,282.416205461939,280.4217405714013,53.10934666448441,279.3778437804178
1.05964e+06,288.1514407197564,0.4621548376052547,0,0,286.9194777384864,285.821316007076,284.2455736426625,282.4157739151693,280.4215680442859,53.07873792790557,279.3845107137619
1.05988e+06,288.1514410251729,0.462301467652925,0,0,286.9166771121367,285.8200553305106,284.2449040290766,282.415342473294,280.4213956369069,53.04804499432664,279.3911776471058
1.06012e+06,288.151441332123,0.4624493273798196,0,0,286.9139083448176,285.8187863661768,284.2442311642592,282.4149111916707,280.4212234124547,53.0172148185048,279.3978445804499
1.06036e+06,288.1514416390732,0.4625971871010639,0,0,286.9111395774985,285.817517401843,284.2435582994418,282.4144799100475,280.4210511880024,52.98640155211287,279.4045115137939
1.0606e+06,288.1514419460234,0.4627450468166588,0,0,286.9083708101795,285.8162484375091,284.2428854346244,282.4140486284242,280.4208789635502,52.95560519274645,279.4111784471378
1.06084e+06,288.1514422529735,0.4628929065266064,0,0,286.9056020428604,285.8149794731753,284.242212569807,282.4136173468009,280.4207067390979,52.92482573799096,279.4178453804819
1.06108e+06,288.1514425599237,0.4630407662309031,0,0,286.9028332755414,285.8137105088414,284.2415397049896,282.4131860651777,280.4205345146457,52.894063168336,279.4245123138259
1.06132e+06,288.1514428678632,0.4631892509305831,0,0,286.9000805052168,285.8124374956971,284.2408651800745,282.4127548521934,280.4203623820108,52.86321842076624,279.4311792471698
1.06156e+06,288.1514431764211,0.4633381263092062,0,0,286.897337734524,285.8111619516639,284.2401896174416,282.4123236821148,280.4201903067704,52.83232875453431,279.4378461805139
1.0618e+06,288.151443484979,0.4634870016821132,0,0,286.8945949638311,285.8098864076308,284.2395140548088,282.4118925120362,280.42001823153,52.8014561375561,279.4445131138579
1.062e+06,288.1514436986706,0.4636095982623295,0,0,286.8923400456495,285.8088360289017,284.2389578164596,282.4115376688945,280.4198766273206,52.78008531665696,279.45
1.062e+06,288.1514436986706,0.4636095982623295,0,0,286.8923400456495,285.8088360289017,284.2389578164596,282.4115376688945,280.4198766273206,52.78008531665696,279.4500000059003
1.06204e+06,288.1514438703492,0.4636359950604068,0,0,286.8918556485104,285.8086099911722,284.2388381318152,282.4114613563883,280.419846176164,52.76292202662469,279.4523600944037
1.06228e+06,288.1514446136923,0.4637857567998735,0,0,286.8891271475532,285.8073310107787,284.2381611369942,282.4110302414935,280.4196741796484,52.68866833420211,279.4656939610917
1.06252e+06,288.1514453585675,0.4639366060705807,0,0,286.8864129665558,285.8060487236691,284.2374827202792,282.4105991739651,280.4195022603866,52.61436058525426,279.4790278277798
1.06276e+06,288.1514461046523,0.4640883108288194,0,0,286.8837099556015,285.8047639236451,284.2368031805844,282.4101681366803,280.4193304012487,52.5400313974958,279.4923616944678
1.063e+06,288.1514468528575,0.4642415116619712,0,0,286.8810264130738,285.8034747902366,284.2361216740266,282.4097371474093,280.4191586467983,52.46559058586048,279.5056955611557
1.06324e+06,288.1514476010626,0.4643947124808551,0,0,286.8783428705461,285.8021856568282,284.2354401674688,282.4093061581383,280.4189868923479,52.39124941277124,279.5190294278437
1.06348e+06,288.1514483514767,0.464549460546273,0,0,286.8756790661138,285.8008924074177,284.2347566135505,282.4088751886706,280.4188152429782,52.31678871842887,279.5323632945318
1.06372e+06,288.1514491055484,0.4647067704131243,0,0,286.8730479422547,285.7995923430991,284.2340696697959,282.4084442519915,280.4186437675917,52.24206582569402,279.5456971612198
1.06396e+06,288.1514498596201,0.4648640802652086,0,0,286.8704168183957,285.7982922787805,284.2333827260413,282.4080133153124,280.4184722922052,52.16744377743571,279.5590310279077
1.0642e+06,288.1514506136918,0.4650213901025292,0,0,286.8677856945366,285.7969922144619,284.2326957822867,282.4075823786333,280.4183008168187,52.09292246556485,279.5723648945958
1.06444e+06,288.1514513677635,0.4651786999250843,0,0,286.8651545706775,285.7956921501432,284.2320088385321,282.4071514419541,280.4181293414322,52.01850176520612,279.5856987612838
1.06468e+06,288.1514521218351,0.4653360097328741,0,0,286.8625234468184,285.7943920858246,284.2313218947775,282.406720505275,280.4179578660456,51.94418155720665,279.5990326279718
1.06492e+06,288.1514528788497,0.465494503864282,0,0,286.8599072385243,285.7930890173461,284.2306333844208,282.4062895723758,280.4177864695717,51.86967226300043,279.6123664946597
1.06516e+06,288.151453638025,0.4656538675547061,0,0,286.8573019816506,285.7917837431303,284.2299437238214,282.4058586422522,280.4176151310375,51.79505176915045,279.6257003613478
1.0654e+06,288.1514543972002,0.4658132312300726,0,0,286.8546967247768,285.7904784689144,284.229254063222,282.4054277121284,280.4174437925033,51.72053277509131,279.6390342280358
1.0656e+06,288.1514549671276,0.4659444297273051,0,0,286.8525560599844,285.789404626568,284.2286866843168,282.4050733152869,280.417302893751,51.66465656660252,279.65
1.0656e+06,288.1514549671276,0.4659444297273051,0,0,286.8525560599844,285.789404626568,284.2286866843168,282.4050733152869,280.417302893751,51.66465656660252,279.65
1.06564e+06,288.1514550006997,0.4659727895548451,0,0,286.8520943219614,285.7891726145283,284.228564097947,282.4049967824171,280.4172724692736,51.66136690529888,279.65
1.06588e+06,288.1514548758936,0.4661321209585113,0,0,286.8495011487943,285.7878647143316,284.2278730461796,282.4045658521759,280.4171012003561,51.6735973858986,279.65
1.06612e+06,288.1514547516668,0.4662908198369682,0,0,286.8469196557227,285.7865542058935,284.2271805720526,282.4041349150336,280.4169300017095,51.68577382811262,279.65
1.06636e+06,288.1514546278855,0.4664490293196112,0,0,286.8443471415607,285.7852417429754,284.2264869933834,282.4037039660749,280.4167588567474,51.697909292311,279.65
1.0666e+06,288.1514545049045,0.4666063578537661,0,0,286.8417907464973,285.7839258094191,284.225791423504,282.4032729909867,280.4165878079006,51.70996897460623,279.65
1.06684e+06,288.1514543819233,0.4667636863903308,0,0,286.839234351434,285.7826098758628,284.2250958536246,282.4028420158985,280.4164167590539,51.7220313222293,279.65
1.06708e+06,288.1514542597027,0.4669201658790615,0,0,286.83669325541,285.7812908543288,284.2243983518431,282.4024109887567,280.4162457996193,51.73402170706986,279.65
1.06732e+06,288.151454138849,0.4670751193517524,0,0,286.8341796567171,285.7799662826983,284.2236973778076,282.4019798680577,280.4160750008875,51.74588058676471,279.65
1.06756e+06,288.1514540179952,0.467230072826774,0,0,286.8316660580243,285.7786417110678,284.2229964037721,282.4015487473586,280.4159042021557,51.75774203647187,279.65
1.0678e+06,288.1514538971414,0.4673850263041264,0,0,286.8291524593314,285.7773171394374,284.2222954297366,282.4011176266596,280.4157334034239,51.7696060566803,279.65
1.06804e+06,288.1514537762877,0.4675399797838097,0,0,286.8266388606385,285.7759925678069,284.221594455701,282.4006865059605,280.4155626046921,51.78147264787891,279.65
1.06828e+06,288.151453655434,0.4676949332658221,0,0,286.8241252619457,285.7746679961764,284.2208934816654,282.4002553852615,280.4153918059603,51.79334180497358,279.65
1.06852e+06,288.1514535369192,0.4678477285582814,0,0,286.8216552941759,285.7733357587885,284.2201867991098,282.3998239594862,280.4152212477294,51.80498374513842,279.65
1.06876e+06,288.151453420414,0.4679986698068189,0,0,286.8192228085897,285.7719969359491,284.2194752125141,282.399392271628,280.4150508961068,51.81643069652709,279.65
1.069e+06,288.1514533039089,0.4681496110575451,0,0,286.8167903230035,285.7706581131098,284.2187636259183,282.3989605837697,280.4148805444841,51.8278800390084,279.65
1.0692e+06,288.1514532081649,0.4682736546462714,0,0,286.8147913052652,285.7695578679039,284.2181788437369,282.3986058224954,280.4147405494447,51.83729090075401,279.65
1.0692e+06,288.1514532081649,0.4682736546462714,0,0,286.8147913052652,285.7695578679039,284.2181788437369,282.3986058224954,280.4147405494447,51.83729090075401,279.65000000297
1.06924e+06,288.1514532636127,0.4683010267547371,0,0,286.8143477223428,285.7693210666461,284.2180533648028,282.3985289671181,280.4147101370767,51.83184062673563,279.6511880475219
1.06948e+06,288.1514535854173,0.4684546670074723,0,0,286.8118652206473,285.7679910084261,284.2173484153774,282.3980976495425,280.414539508284,51.80021938320606,279.6578549808659
1.06972e+06,288.1514539078881,0.4686083717992686,0,0,286.8093944511418,285.7666589002928,284.2166420657927,282.3976662756593,280.4143689414419,51.76855097156407,279.6645219142099
1.06996e+06,288.1514542308672,0.4687621260622824,0,0,286.8069325838804,285.7653252870384,284.2159346458361,282.3972348528186,280.4141984210551,51.73685099026759,279.6711888475539
1.0702e+06,288.1514545547881,0.4689159720978117,0,0,286.804487157034,285.7639889347701,284.2152252428009,282.3968033345266,280.4140279860075,51.70507699622423,279.6778557808979
1.07044e+06,288.1514548787091,0.4690698181271384,0,0,286.8020417301876,285.7626525825018,284.2145158397656,282.3963718162345,280.4138575509599,51.67332145269881,279.6845227142419
1.07068e+06,288.1514552034802,0.4692237479817463,0,0,286.7996109544941,285.7613139896672,284.2138046411406,282.3959401875855,280.41368718936,51.64150108416232,279.6911896475859
1.07092e+06,288.1514555299079,0.4693778411908815,0,0,286.7972087292154,285.7599710306849,284.2130899434849,282.3955083438861,280.413516970886,51.60953707170679,279.6978565809299
1.07116e+06,288.1514558563356,0.469531934393756,0,0,286.7948065039365,285.7586280717026,284.2123752458293,282.3950765001868,280.413346752412,51.57759176768961,279.7045235142739
1.0714e+06,288.1514561827633,0.4696860275903694,0,0,286.7924042786577,285.7572851127203,284.2116605481736,282.3946446564875,280.413176533938,51.54566516249254,279.7111904476179
1.07164e+06,288.151456509191,0.4698401207807221,0,0,286.7900020533789,285.755942153738,284.2109458505179,282.3942128127882,280.413006315464,51.51375724650053,279.7178573809619
1.07188e+06,288.1514568356187,0.4699942139648139,0,0,286.7875998281001,285.7545991947557,284.2102311528623,282.3937809690888,280.41283609699,51.48186801010196,279.7245243143059
1.07212e+06,288.1514571628678,0.4701483691956022,0,0,286.7852082589737,285.7532546798893,284.2095151393958,282.3933490357461,280.4126659309085,51.44991727158072,279.7311912476499
1.07236e+06,288.1514574909387,0.4703025864999331,0,0,286.7828273506149,285.7519086084651,284.2087978095487,282.3929170127213,280.4124958172424,51.41790512369976,279.7378581809939
1.0726e+06,288.1514578190096,0.4704568037979668,0,0,286.780446442256,285.7505625370409,284.2080804797016,282.3924849896965,280.4123257035762,51.38591181476487,279.7445251143379
1.0728e+06,288.1514580741853,0.4705834502964775,0,0,286.7784923890931,285.7494569748966,284.2074912652432,282.3921302023342,280.4121860118252,51.36104022875371,279.75
1.0728e+06,288.1514580741853,0.4705834502964775,1.278533674404102e-11,1.08583949666917e-11,286.7784923890931,285.7494569748966,284.2074912652432,282.3921302023342,280.4121860118252,51.36104022875371,279.7500000029804
1.07284e+06,288.1514581491418,0.4706110562362492,5.113663295141139e-06,4.342957631616255e-06,286.7780673639025,285.7492161992902,284.2073629229012,282.3920529510008,280.4121555989125,51.35373649463615,279.7511920476819
1.07308e+06,288.1514584880678,0.4707666373966538,3.371356986758541e-05,2.863242984429165e-05,286.7756965679839,285.7478686743476,284.2066443410311,282.3916208399115,280.4119855346455,51.32072393944986,279.7578589810259
1.07332e+06,288.1514588274252,0.4709242829953298,6.231347644000194e-05,5.292190205694346e-05,286.7733367351045,285.746519623292,284.205924396131,282.391188627109,280.4118155231892,51.28768947336554,279.7645259143699
1.07356e+06,288.1514591671069,0.4710834838403364,9.091338301241847e-05,7.72113742695953e-05,286.7709851075724,285.7451694763628,284.2052034263761,282.3907563323603,280.4116455505152,51.25464358875769,279.7711928477139
1.0738e+06,288.1514595074075,0.4712456546124165,0.0001195132895848627,0.0001015008464822707,286.76864910264,285.7438172832796,284.2044805013351,282.39032387652,280.4114756510251,51.22155768568615,279.7778597810579
1.07404e+06,288.1514598477082,0.4714078253776259,0.0001481131961572793,0.0001257903186949225,286.7663130977076,285.7424650901963,284.203757576294,282.3898914206798,280.4113057515349,51.18849198238246,279.7845267144019
1.07428e+06,288.1514601885285,0.4715725085759463,0.0001767131027297235,0.0001500797909075979,286.76399010045,285.7411113734152,284.2030330081011,282.3894588078731,280.4111359097316,51.15539602619745,279.7911936477459
1.07452e+06,288.1514605304528,0.4717425288721578,0.00020531300930214,0.0001743692631202497,286.7616947350272,285.7397544198861,284.2023049494076,282.3890258616269,280.4109661904705,51.12221321216032,279.7978605810899
1.07476e+06,288.1514608723772,0.471912549161132,0.0002339129158745566,0.0001986587353329015,286.7593993696044,285.738397466357,284.2015768907141,282.3885929153807,280.4107964712094,51.0890507582481,279.8045275144339
1.075e+06,288.1514612143015,0.472082569442872,0.0002625128224470009,0.0002229482075455769,286.7571040041816,285.7370405128278,284.2008488320206,282.3881599691344,280.4106267519483,51.05590866449089,279.8111944477779
1.07524e+06,288.1514615562258,0.4722525897173759,0.0002911127290194173,0.0002472376797582287,286.7548086387588,285.7356835592986,284.2001207733271,282.3877270228883,280.4104570326871,51.02278691438195,279.8178613811219
1.07548e+06,288.1514618981502,0.4724226099846422,0.0003197126355918339,0.0002715271519708806,286.752513273336,285.7343266057695,284.1993927146336,282.387294076642,280.410287313426,50.9896854914319,279.8245283144659
1.07572e+06,288.1514622405169,0.4725936051088008,0.0003483125421642782,0.0002958166241835559,286.7502229213878,285.7329690839711,284.1986640211341,282.3868610674846,280.4101176160462,50.9565616000357,279.8311952478099
1.07596e+06,288.1514625834006,0.472765739250822,0.0003769124487375315,0.0003201060963969185,286.7479384271521,285.7316108982105,284.197934585931,282.3864279848219,280.4099479442322,50.92340811032575,279.8378621811539
1.0762e+06,288.1514629266234,0.472939034157962,0.0004055123948411043,0.0003443956021827891,286.7456598833967,285.7302520520113,284.1972043961996,282.3859948257027,280.4097782981244,50.89024226882244,279.8445291144979
1.0764e+06,288.1514631840685,0.4730820020988113,0.0004292071515628965,0.0003645192041086289,286.7437941984294,285.7291365325912,284.1966046815784,282.3856393216994,280.4096391040654,50.86537860367329,279.85
1.0764e+06,288.1514631840685,0.4730820020988113,0.0004292071621316987,0.0003645192130845543,286.7437941984294,285.7291365325912,284.1966046815784,282.3856393216994,280.4096391040654,50.86537860367329,279.8500000029902
1.07644e+06,288.1514632716555,0.4731133458432444,0.0004340393339026401,0.0003686231041815357,286.7433866055234,285.7288926273604,284.1964735365112,282.3855615977988,280.4096086746795,50.85692220693777,279.8511960478419
1.07668e+06,288.1514642589009,0.4732898213557048,0.01444373880389804,0.01226685099252893,286.7411188872359,285.7275325571467,284.195741917783,282.3851282908309,280.4094390767058,50.76169702983574,279.8578629811859
1.07692e+06,288.15203057979,0.4734838990208134,8.986117064057291,7.63177460647955,286.7386454696776,285.7261716996099,284.1950095304857,282.3846949024253,280.4092695042684,16.93721728023595,279.8645299145299
1.07716e+06,288.1521317769497,0.4737507437014019,9.943036793432109,8.444472197555072,286.7359116483381,285.7248089858955,284.1942762363951,282.3842614161696,280.4090999615407,13.87692337297064,279.8711968478739
1.0774e+06,288.1521666994781,0.4740257123447329,10.37206688150135,8.808841024291027,286.7331775866852,285.7234438412727,284.1935418575824,282.3838278101354,280.4089304535688,12.95288850834098,279.8778637812179
1.07764e+06,288.1522044078656,0.474307695348113,10.80104403516271,9.17316489462735,286.7304450426843,285.7220757037732,284.1928061292115,282.3833940506603,280.4087609875501,12.02326376217733,279.8845307145619
1.07788e+06,288.15224438851,0.4745935088878721,11.23002118381954,9.53748876071341,286.7277144208352,285.7207058997204,284.1920696402018,282.3829602024988,280.408591544532,11.10956579943761,279.8911976479059
1.07812e+06,288.1522867900626,0.4748829580395014,11.65899833247632,9.901812626799419,286.7249859647158,285.7193345050275,284.1913324216853,282.3825262685762,280.4084221233668,10.21550953221723,279.8978645812499
1.07836e+06,288.1523328414643,0.4751770271050887,12.08797548113269,10.26613649288508,286.7222610016933,285.7179610700256,284.19059425984,282.3820922222415,280.4082527300158,9.325042816078211,279.9045315145939
1.0786e+06,288.1523840963336,0.4754739704478259,12.51695262978906,10.63046035897074,286.7195394618877,285.7165863115079,284.1898554732302,282.3816580993386,280.4080833544658,8.424151646315325,279.9111984479379
1.07884e+06,288.1524416308891,0.4757743825560071,12.94592977844584,10.99478422505675,286.7168220533138,285.7152099557354,284.1891159326377,282.3812238840314,280.4079140003985,7.515366205071816,279.9178653812819
1.07908e+06,288.1525048952287,0.4760779420943644,13.3749069271022,11.3591080911424,286.7141084234226,285.713832149902,284.1883757070927,282.3807895847144,280.407744665828,6.628076765275215,279.9245323146259
1.07932e+06,288.1525771118311,0.4763854973205636,13.80388407575857,11.72343195722806,286.7114011965726,285.7124524752133,284.1876345741483,282.3803551705565,280.4075753560495,5.7418029643167,279.9311992479699
1.07956e+06,288.1526567350834,0.4766966406675407,14.23286122441535,12.08775582331407,286.7086991140303,285.7110711325377,284.1868926404978,282.3799206563453,280.4074060685231,4.900672262997952,279.9378661813139
1.0798e+06,288.1527476411831,0.4770112165903359,14.66183837307172,12.45207968939973,286.7060026193072,285.7096880944442,284.1861498869099,282.379486038856,280.4072368035436,4.089305792833898,279.9445331146579
1.08e+06,288.1528436780155,0.4772712066427017,15.01359963497015,12.75082525959015,286.7037971580323,285.7085526449379,284.1855401519284,282.3791295643752,280.4070980240024,3.377096902077381,279.95
1.08e+06,288.1528436780155,0.4772712066427017,15.01359969931907,12.75082531424073,286.7037971580323,285.7085526449379,284.1855401519284,282.3791295643752,280.4070980240024,3.377096902077381,279.9500000060004
1.08004e+06,288.1528793130897,0.4773283388237081,15.0393382638896,12.77268469155535,286.7033137145973,285.7083032280067,284.1854062225357,282.3790513030718,280.4070675625663,3.145518130033997,279.9524000960038
