"time","air.T","climateController.heater_power","lightAbsorption.panels_NIR_transmitted[1]","lightAbsorption.panels_NIR_transmitted[2]","lightAbsorption.panels_PAR_transmitted[1]","lightAbsorption.panels_PAR_transmitted[2]","air.RH","soil.heatCapacitor1.T","soil.heatCapacitor2.T","soil.heatCapacitor5.T","soil.heatCapacitor3.T","soil.heatCapacitor4.T","weatherFromFile.weather.air_temp"
426737,294.6230449724948,0,0,0,0,0,0.4676186172074012,295.2135640567488,294.5404691610157,292.1593668072011,293.5811594775112,292.7813560329515,283.4961925143672
426977,294.6143032681179,0,0,0,0,0,0.4680179903206836,295.2080631034255,294.5396968440188,292.1596176887831,293.5815714997767,292.7818212299377,283.4895255810232
427217,294.6055702395889,0,0,0,0,0,0.4684173946944666,295.2025634683031,294.5389234698438,292.15986863127,293.5819831842105,292.7822863470334,283.4828586476792
427457,294.5968812069277,0,0,0,0,0,0.4688156715019577,295.1970722661698,294.538143481582,292.1601199564643,293.5823926826258,292.7827509462751,283.4761917143352
427697,294.5882564369841,0,0,0,0,0,0.4692121570747551,295.1915933817111,294.5373538324314,292.1603718406612,293.5827989880257,292.7832147891116,283.4695247809912
427937,294.579678920975,0,0,0,0,0,0.4696074008298142,295.1861235547374,294.5365570793952,292.1606241359066,293.5832029455237,292.783678075745,283.4628578476472
428177,294.5711486589003,0,0,0,0,0,0.4700013990638807,295.1806627852487,294.535753222473,292.1608768422001,293.58360455512,292.7841408061753,283.4561909143032
428400,294.5632697695145,0,0,0,0,0,0.4703661473651328,295.1756000242446,294.5350003996226,292.1611118733824,293.5839753874361,292.7845699996839,283.45
428400,294.5632697695145,0,0,0,0,0,0.4703661473651328,295.1756000242446,294.5350003996226,292.1611118733824,293.5839753874361,292.7845699996839,283.4499999988099
428417,294.5626657778531,0,0,0,0,0,0.4703941426160339,295.1752111600282,294.5349421851104,292.1611299638798,293.5840037954366,292.7846029753769,283.4495239809592
428657,294.554225587297,0,0,0,0,0,0.4707853954415389,295.1697734641136,294.5341201976909,292.1613837191931,293.5843994136866,292.7850642863601,283.4428570476152
428897,294.5458282868352,0,0,0,0,0,0.4711748584787734,295.1643521905144,294.5332855655867,292.1616382097823,293.5847906896634,292.7855245661637,283.4361901142712
429137,294.5374786605806,0,0,0,0,0,0.4715621579408208,295.1589516881754,294.5324350964589,292.1618936241833,293.585176379903,292.7859835157129,283.4295231809272
429377,294.529145263382,0,0,0,0,0,0.4719489027872732,295.1535583134872,294.5315791959623,292.1621493554675,293.5855601515073,292.7864420082582,283.4228562475832
429617,294.5208514117219,0,0,0,0,0,0.4723337147536267,295.1481853812778,294.5307079654204,292.1624059854906,293.5859382451097,292.7868991387171,283.4161893142392
429857,294.5126188413366,0,0,0,0,0,0.4727153712347262,295.1428441275131,294.5298129788556,292.1626640082339,293.5863075398635,292.7873541584347,283.4095223808952
430097,294.5043862709513,0,0,0,0,0,0.4730973024876989,295.1375028737484,294.5289179922909,292.1629220309773,293.5866768346173,292.7878091781523,283.4028554475512
430337,294.4961537005661,0,0,0,0,0,0.4734795087130098,295.1321616199838,294.5280230057261,292.1631800537207,293.5870461293712,292.7882641978699,283.3961885142072
430577,294.4879211301808,0,0,0,0,0,0.4738619901112823,295.1268203662191,294.5271280191613,292.163438076464,293.587415424125,292.7887192175874,283.3895215808632
430817,294.4797519398845,0,0,0,0,0,0.4742409729160182,295.1215155066215,294.5262061455475,292.1636976816993,293.587774292445,292.7891717146779,283.3828546475192
431057,294.4716082673878,0,0,0,0,0,0.474618705810346,295.1162252998759,294.5252734467937,292.1639579240701,293.5881289629223,292.7896231961197,283.3761877141752
431297,294.463464594891,0,0,0,0,0,0.4749967074359151,295.1109350931302,294.52434074804,292.164218166441,293.5884836333996,292.7900746775616,283.3695207808312
431537,294.4553209223943,0,0,0,0,0,0.4753749779865877,295.1056448863845,294.5234080492863,292.1644784088119,293.5888383038769,292.7905261590035,283.3628538474872
431777,294.4471810038407,0,0,0,0,0,0.475753385561135,295.1003551873788,294.5224749813133,292.1647386729391,293.5891928292237,292.7909776052404,283.3561869141432
432000,294.4397270619837,0,0,0,0,0,0.476101270585112,295.0954598582781,294.5215992680034,292.1649807770971,293.5895179664426,292.7913956105147,283.35
432000,294.4397270619837,0,0,0,0,0,0.476101270585112,295.0954598582781,294.5215992680034,292.1649807770971,293.5895179664426,292.7913956105147,283.35
432017,294.4391433130477,0,0,0,0,0,0.476128438845798,295.0950797606262,294.5215315337885,292.1649995486813,293.5895432746822,292.791428061799,283.35
432257,294.4312116024024,0,0,0,0,0,0.4765008772712613,295.0898089112778,294.520584822246,292.1652606168389,293.5898924310044,292.7918782053555,283.35
432497,294.4236018342541,0,0,0,0,0,0.4768643424146357,295.0845543522869,294.519626811989,292.1655223517487,293.5902370751636,292.7923272509201,283.35
432737,294.4161747346125,0,0,0,0,0,0.4772227991614196,295.0793109851763,294.5186612662714,292.1657845319195,293.5905786687142,292.792775552047,283.35
432977,294.4089874907843,0,0,0,0,0,0.4775745690775917,295.0740863976138,294.5176834896518,292.1660474361954,293.5909152115032,292.7932226151494,283.35
433217,294.4019554317373,0,0,0,0,0,0.4779220771837643,295.0688748171262,294.5166973099588,292.1663108382008,293.5912482669459,292.7936688225021,283.35
433457,294.394967795412,0,0,0,0,0,0.4782685119837897,295.0636681334956,294.5157080614693,292.1665744223807,293.5915800189478,292.7941147082373,283.35
433697,294.3881912646886,0,0,0,0,0,0.4786090228424369,295.0584847207019,294.5147042294485,292.1668388722896,293.5919055767399,292.7945590655828,283.35
433937,294.3814147339652,0,0,0,0,0,0.4789497402975261,295.0533013079083,294.5137003974277,292.1671033221984,293.592231134532,292.7950034229283,283.35
434177,294.3747997980055,0,0,0,0,0,0.4792859320647632,295.0481409619285,294.5126824661416,292.1673686108594,293.5925505642301,292.795446259418,283.35
434417,294.3682216510294,0,0,0,0,0,0.4796212454086416,295.0429858673851,294.5116613249888,292.1676340904723,293.5928685987943,292.7958887496667,283.35
434657,294.361674165992,0,0,0,0,0,0.4799558338388792,295.0378367906721,294.5106366014701,292.1678997837335,293.5931850287163,292.7963308384483,283.35
434897,294.3551981914962,0,0,0,0,0,0.4802884646613109,295.0327017488938,294.5096035230681,292.1681659752703,293.5934977162518,292.7967719909179,283.35
435137,294.3487700749489,0,0,0,0,0,0.4806198464881673,295.0275760999009,294.5085648532166,292.1684325002748,293.5938078992202,292.7972125167673,283.35
435377,294.34238981635,0,0,0,0,0,0.4809499763117573,295.0224598436934,294.5075205919156,292.1686993587469,293.5941155776216,292.7976524159961,283.35
435600,294.3365155357215,0,0,0,0,0,0.4812550171962148,295.0177234214252,294.506547146518,292.1689471413744,293.594398680206,292.7980598185879,283.35
435600,294.3365155357215,0,0,0,0,0,0.4812550171962148,295.0177234214252,294.506547146518,292.1689471413744,293.594398680206,292.7980598185879,283.3499999987899
435617,294.3360585261082,0,0,0,0,0,0.4812788275611275,295.0173530216438,294.5064707048777,292.1689665526768,293.5944207407861,292.7980916862367,283.3495159806392
435857,294.3296172538373,0,0,0,0,0,0.4816106450593642,295.0122599443114,294.5054124814289,292.1692342435815,293.5947221835087,292.7985300264585,283.3428490472952
436097,294.3229408893361,0,0,0,0,0,0.4819485515832908,295.0071832554726,294.50434425244,292.1695025325383,293.5950190001317,292.7989671992584,283.3361821139512
436337,294.3161364458802,0,0,0,0,0,0.482289771128655,295.0021172415625,294.5032693965604,292.1697712177772,293.5953127135759,292.7994035859682,283.3295151806072
436577,294.3091745126661,0,0,0,0,0,0.4826348089496712,294.9970679886317,294.5021839624949,292.1700405356535,293.5956013841337,292.7998386878976,283.3228482472632
436817,294.3021040245697,0,0,0,0,0,0.4829824932168181,294.9920312620213,294.5010905868991,292.1703103284891,293.5958862498056,292.8002728189165,283.3161813139192
437057,294.2950143071751,0,0,0,0,0,0.4833307758123176,294.9869976018834,294.4999952419166,292.1705802390533,293.5961701520311,292.8007067023613,283.3095143805752
437297,294.2877903472384,0,0,0,0,0,0.4836819349715717,294.9819853492389,294.4988861483579,292.1708509714984,293.596447328296,292.8011388574543,283.3028474472312
437538,294.2805663873017,0,0,0,0,0,0.4840333181044714,294.9769730965945,294.4977770547992,292.1711217039434,293.5967245045609,292.8015710125474,283.2961805138872
437778,294.2732639929377,0,0,0,0,0,0.4843861623763749,294.9719786246596,294.4966564491544,292.1713931239024,293.5969959324923,292.8020016798962,283.2895135805432
438018,294.2659349415396,0,0,0,0,0,0.4847396544470363,294.966990195747,294.4955319309666,292.1716647775226,293.5972654067725,292.8024318416145,283.2828466471992
438258,294.2586032973074,0,0,0,0,0,0.4850932285076325,294.9620056343282,294.4944049164307,292.1719365799284,293.5975336010204,292.8028616688121,283.2761797138552
438498,294.2512636746968,0,0,0,0,0,0.4854465812821872,294.957032973528,294.4932702204127,292.1722088401605,293.5977978564967,292.8032904666602,283.2695127805112
438738,294.2439189126182,0,0,0,0,0,0.4857998725037908,294.952067978803,294.4921305761795,292.1724813953126,293.5980595747166,292.8037186014277,283.2628458471672
438978,294.2365690110715,0,0,0,0,0,0.4861531020990615,294.9471106501531,294.4909859837313,292.1727542453846,293.5983187556803,292.8041460731145,283.2561789138232
439200,294.2297525320479,0,0,0,0,0,0.4864804202632698,294.9425230419336,294.4899207570816,292.1730073862093,293.5985566991809,292.804541661901,283.25
439200,294.2297525320479,0,0,0,0,0,0.4864804202632698,294.9425230419336,294.4899207570816,292.1730073862093,293.5985566991809,292.804541661901,283.2499999987799
439218,294.2292066192786,0,0,0,0,0,0.486506478013476,294.9421610157265,294.4898364233048,292.1730273915929,293.5985753938178,292.804572880687,283.2495119804792
439458,294.2217160839502,0,0,0,0,0,0.4868631482421505,294.9372224533415,294.4886796228129,292.1733009694532,293.5988283385565,292.8049987247516,283.2428450471352
439698,294.2142184734006,0,0,0,0,0,0.4872195330185025,294.9322974934157,294.4875139255461,292.1735750762281,293.5990765968004,292.8054233319527,283.2361781137912
439938,294.2067216066296,0,0,0,0,0,0.4875752525261176,294.9273888508063,294.4863375993846,292.1738498130141,293.5993191386563,292.8058464180701,283.2295111804472
440178,294.1992253903297,0,0,0,0,0,0.4879307855241226,294.9224876490445,294.485156428173,292.1741248369055,293.5995590700399,292.8062688090691,283.2228442471032
440418,294.1917363220486,0,0,0,0,0,0.4882857128427784,294.9175979979906,294.4839678167596,292.1744002983854,293.5997948385811,292.8066900738435,283.2161773137592
440658,294.1842669094552,0,0,0,0,0,0.4886385655594975,294.9127401091795,294.4827587462104,292.1746769631499,293.6000191600996,292.8071082417148,283.2095103804152
440898,294.1767974968618,0,0,0,0,0,0.4889916479467763,294.9078822203685,294.4815496756612,292.1749536279142,293.600243481618,292.8075264095862,283.2028434470712
441138,294.1693280842684,0,0,0,0,0,0.4893449601565236,294.9030243315575,294.480340605112,292.1752302926787,293.6004678031364,292.8079445774575,283.1961765137272
441378,294.161858671675,0,0,0,0,0,0.4896985023407577,294.8981664427465,294.4791315345628,292.1755069574431,293.6006921246549,292.8083627453288,283.1895095803832
441618,294.1543977669155,0,0,0,0,0,0.4900514735105475,294.8933185912863,294.4779160363151,292.1757839986084,293.6009127814776,292.8087799137924,283.1828426470392
441858,294.1469464770328,0,0,0,0,0,0.4904037682024811,294.8884820832416,294.4766932739939,292.1760614651517,293.6011292967528,292.8091959528047,283.1761757136952
442098,294.1394962511985,0,0,0,0,0,0.4907561997244551,294.8836466701445,294.4754698137327,292.1763389724245,293.6013454086292,292.8096118811582,283.1695087803512
442338,294.1320599806112,0,0,0,0,0,0.4911076560790278,294.8788256175456,294.4742371998208,292.1766170138723,293.6015562298355,292.8100263581957,283.1628418470072
442578,294.1246271385627,0,0,0,0,0,0.4914590571258805,294.8740078458608,294.4730025012339,292.1768951766774,293.6017658351689,292.8104405003925,283.1561749136632
442800,294.1177631791132,0,0,0,0,0,0.4917837453986233,294.8695526445679,294.4718544745247,292.1771530700577,293.6019573756766,292.8108233638999,283.15
442800,294.1177631791132,0,0,0,0,0,0.4917837453986233,294.8695526445679,294.4718544745247,292.1771530700577,293.6019573756766,292.8108233638999,283.1499999975399
442818,294.1172148158493,0,0,0,0,0,0.4918096628470338,294.8691976933191,294.471762973879,292.177173620546,293.6019726226725,292.8108538664089,283.1490159606384
443058,294.1096044440472,0,0,0,0,0,0.4921654764986074,294.8643944508711,294.4705189232658,292.1774523272771,293.6021767565998,292.8112664997834,283.1356820939504
443298,294.1017130188986,0,0,0,0,0,0.4925283034627704,294.8596028968334,294.4692669268246,292.1777314941394,293.6023761811828,292.81167782687,283.1223482272624
443538,294.0936699434066,0,0,0,0,0,0.4928948624672531,294.8548187452471,294.4680097334696,292.178010960772,293.602572494705,292.8120882869632,283.1090143605744
443778,294.0854442990419,0,0,0,0,0,0.4932655315769062,294.8500456347966,294.4667445223911,292.1782908869603,293.602763942778,292.8124973820437,283.0956804938864
444018,294.0770715554612,0,0,0,0,0,0.4936394394394336,294.8452822415878,294.465472172358,292.1785712214116,293.6029510382139,292.8129052531681,283.0823466271984
444258,294.0686935132658,0,0,0,0,0,0.494013701163617,294.8405193201812,294.4641994648499,292.1788515761239,293.6031379121054,292.8133130614736,283.0690127605104
444498,294.0601328270895,0,0,0,0,0,0.4943912546492157,294.8357726618619,294.4629144351278,292.179132629239,293.6033171493272,292.8137187044017,283.0556788938224
444738,294.0515721409132,0,0,0,0,0,0.4947690814451517,294.8310260035425,294.4616294054057,292.1794136823541,293.6034963865491,292.8141243473298,283.0423450271344
444978,294.0429317247773,0,0,0,0,0,0.4951480633224835,294.8262891558783,294.4603367705198,292.1796951622848,293.6036708347179,292.8145286209286,283.0290111604464
445218,294.0342403166857,0,0,0,0,0,0.495527885918174,294.8215585826999,294.4590392716883,292.1799769151891,293.6038422200083,292.8149320187617,283.0156772937584
445458,294.0255420242151,0,0,0,0,0,0.495908019383035,294.816829121727,294.4577408990117,292.1802587167567,293.6040130486492,292.8153352564551,283.0023434270704
445698,294.0167982927198,0,0,0,0,0,0.4962886493467062,294.8121070016542,294.4564367586876,292.1805408395184,293.6041802032321,292.8157374371772,282.9890095603824
445938,294.0080270339524,0,0,0,0,0,0.4966696913979573,294.8073893287488,294.4551291242834,292.1808231568614,293.6043451320454,292.8161389775789,282.9756756936944
446178,293.9992351677188,0,0,0,0,0,0.4970508007810606,294.8026770444768,294.4538172401071,292.1811057098145,293.6045073366313,292.8165397316081,282.9623418270064
446400,293.9910816450455,0,0,0,0,0,0.497403486274886,294.7983205085231,294.4525988892098,292.1813674662349,293.6046548585506,292.81690991405,282.95
446400,293.9910816450455,0,0,0,0,0,0.497403486274886,294.7983205085231,294.4525988892098,292.1813674662349,293.6046548585506,292.81690991405,282.95
446418,293.9904254326154,0,0,0,0,0,0.4974318369425098,294.7979705517257,294.4525007827876,292.1813885159388,293.6046666037701,292.8169396368017,282.95
446658,293.9819417467282,0,0,0,0,0,0.4978029065487873,294.7932719834054,294.4511783526511,292.1816716509838,293.6048220055979,292.8173384206268,282.95
446898,293.9740167249447,0,0,0,0,0,0.4981573579177254,294.7885840843904,294.4498487578091,292.181955177057,293.604972707911,292.8177358316952,282.95
447138,293.9663973193376,0,0,0,0,0,0.4985027763611604,294.7839036281236,294.4485145113603,292.1822389554753,293.6051203290552,292.8181323384214,282.95
447378,293.9590506957213,0,0,0,0,0,0.4988401196234803,294.7792308461785,294.4471756452659,292.1825229835529,293.6052648705063,292.8185279384665,282.95
447618,293.9519161485605,0,0,0,0,0,0.4991712036866522,294.7745648337205,294.4458328246694,292.182807224617,293.6054067603339,292.8189227557164,282.95
447858,293.944978897777,0,0,0,0,0,0.4994964393443629,294.7699066217598,294.4444856501342,292.183091698761,293.6055456998795,292.8193166977388,282.95
448098,293.9382106634592,0,0,0,0,0,0.4998166820571268,294.7652550921949,294.4431347457417,292.1833763725758,293.6056821120283,292.8197098899864,282.95
448338,293.93161519419,0,0,0,0,0,0.5001317795944435,294.7606118776394,294.4417793669036,292.1836612845055,293.6058154608414,292.8201021691619,282.95
448578,293.9251926333762,0,0,0,0,0,0.500441715891015,294.755977040551,294.4404194851347,292.1839464360206,293.605945725816,292.8204935290182,282.95
448818,293.9189167861243,0,0,0,0,0,0.5007472644225301,294.7513507536195,294.4390551524683,292.1842318225432,293.6060729021597,292.8208839625273,282.95
449058,293.9127220840782,0,0,0,0,0,0.5010503634187827,294.7467343748982,294.4376860873759,292.1845174537229,293.6061966781145,292.8212733603159,282.95
449298,293.9066424996894,0,0,0,0,0,0.5013499985632922,294.7421272007488,294.436312435724,292.18480332456,293.6063172152093,292.8216617790527,282.95
449538,293.9006780329581,0,0,0,0,0,0.5016461630791512,294.7375292311714,294.4349341975124,292.1850894350545,293.6064345134441,292.8220492187378,282.95
449778,293.8948286838841,0,0,0,0,0,0.5019388502696233,294.7329404661661,294.4335513727412,292.1853757852062,293.6065485728189,292.8224356793712,282.95
450000,293.8894873813951,0,0,0,0,0,0.50220736856579,294.7287040630126,294.4322683358031,292.1856408610005,293.6066512376798,292.8227922874331,282.95
450000,293.8894873813951,0,0,0,0,0,0.50220736856579,294.7287040630126,294.4322683358031,292.1856408610005,293.6066512376798,292.8227922874331,282.95
450018,293.8890628446529,0,0,0,0,0,0.5022288917383533,294.728360874735,294.4321641325043,292.1856623629905,293.6066594469405,292.8228211678351,282.95
450258,293.8834419719713,0,0,0,0,0,0.5025145164228629,294.7237922356196,294.43077139044,292.1859492291268,293.6067664544701,292.8232054900989,282.95
450498,293.8778868793472,0,0,0,0,0,0.5027978532531607,294.7192373512207,294.4293723190021,292.1862364172345,293.6068687987689,292.8235883763033,282.95
450738,293.872393004345,0,0,0,0,0,0.5030789611016908,294.7146985565985,294.4279659933216,292.1865239689915,293.6069656864154,292.8239695665391,282.95
450978,293.866931977352,0,0,0,0,0,0.5033589271511271,294.7101686230041,294.4265556810918,292.1868117202703,293.6070595687224,292.8243498217827,282.95
451218,293.8614822641245,0,0,0,0,0,0.5036385678736396,294.7056423751671,294.4251437392662,292.1870995518696,293.6071521979611,292.8247296837228,282.95
451458,293.8560919980964,0,0,0,0,0,0.5039159194358311,294.7011354938233,294.4237232348713,292.1873878055058,293.6072382430614,292.8251074790833,282.95
451698,293.8507017320682,0,0,0,0,0,0.5041934039818896,294.6966286124795,294.4223027304764,292.1876760591419,293.6073242881617,292.8254852744438,282.95
451938,293.8453856923369,0,0,0,0,0,0.5044677387213632,294.6921536697972,294.4208685344753,292.1879649645023,293.6073993859397,292.8258595721037,282.95
452178,293.8401011176242,0,0,0,0,0,0.5047408109607229,294.6876922661248,294.4194285345118,292.1882541461329,293.6074698430754,292.8262323870651,282.95
452418,293.8348165429114,0,0,0,0,0,0.5050140116874251,294.6832308624524,294.4179885345482,292.1885433277635,293.607540300211,292.8266052020265,282.95
452658,293.8295319681987,0,0,0,0,0,0.5052873409623392,294.6787694587801,294.4165485345846,292.188832509394,293.6076107573467,292.826978016988,282.95
452898,293.824247393486,0,0,0,0,0,0.505560798846365,294.6743080551078,294.4151085346211,292.1891216910246,293.6076812144823,292.8273508319494,282.95
453138,293.819027407653,0,0,0,0,0,0.5058311609746687,294.6698818605281,294.4136538650935,292.1894115429077,293.6077394764911,292.8277196804643,282.95
453378,293.8138248916694,0,0,0,0,0,0.5061007762378276,294.6654651892216,294.4121952277765,292.1897015760791,293.6077944399905,292.828087456144,282.95
453600,293.8090156849107,0,0,0,0,0,0.5063501197444019,294.6613824174311,294.410846863165,292.1899696827977,293.6078452482597,292.8284274280518,282.95
453600,293.8090156849107,0,0,0,0,0,0.5063501197444019,294.6613824174311,294.410846863165,292.1899696827977,293.6078452482597,292.8284274280518,282.95
453618,293.8086198413972,0,0,0,0,0,0.5063706530161266,294.6610470372833,294.4107372072509,292.1899915810822,293.6078499164552,292.8284553986956,282.95
453858,293.8033983478111,0,0,0,0,0,0.5066416556838319,294.6566177896403,294.4092837839033,292.1902813779528,293.6079092460562,292.8288245990587,282.95
454098,293.7982020524754,0,0,0,0,0,0.5069115850825686,294.6522018257255,294.4078248251127,292.1905714280359,293.6079639779205,292.8291923046934,282.95
454338,293.7930319821301,0,0,0,0,0,0.5071803450325971,294.6478010683863,294.4063596248178,292.1908617568535,293.6080134172533,292.8295582735707,282.95
454578,293.7878772173154,0,0,0,0,0,0.5074484697554357,294.6434092834961,294.4048907482817,292.1911522493721,293.6080597317722,292.8299232159291,282.95
454818,293.7827305675249,0,0,0,0,0,0.5077162962051928,294.639022816467,294.4034197532391,292.1914428313193,293.6081041736383,292.8302875319362,282.95
455058,293.777642777033,0,0,0,0,0,0.5079811874880134,294.63467492056,294.4019333923991,292.1917340619029,293.6081350329171,292.8306473049376,282.95
455298,293.772554986541,0,0,0,0,0,0.5082461988500291,294.6303270246528,294.4004470315591,292.1920252924866,293.6081658921958,292.831007077939,282.95
455538,293.767467196049,0,0,0,0,0,0.5085113303460402,294.6259791287457,294.3989606707191,292.1923165230703,293.6081967514746,292.8313668509404,282.95
455778,293.7623794055571,0,0,0,0,0,0.5087765820308682,294.6216312328386,294.3974743098791,292.192607753654,293.6082276107533,292.8317266239417,282.95
456018,293.7573018795869,0,0,0,0,0,0.5090414041934108,294.6172905170265,294.3959851676402,292.192899094426,293.6082559133149,292.8320855262622,282.95
456258,293.7522756798029,0,0,0,0,0,0.5093035959141752,294.6129857041922,294.3944821174374,292.1931909861784,293.6082714313995,292.8324400748745,282.95
456498,293.7472494800189,0,0,0,0,0,0.5095659050401807,294.6086808913578,294.3929790672346,292.1934828779306,293.608286949484,292.8327946234868,282.95
456738,293.7422232802349,0,0,0,0,0,0.5098283316243575,294.6043760785235,294.3914760170317,292.193774769683,293.6083024675685,292.833149172099,282.95
456978,293.7371970804509,0,0,0,0,0,0.5100908757196654,294.6000712656892,294.3899729668289,292.1940666614353,293.6083179856531,292.8335037207113,282.95
457200,293.7325609074923,0,0,0,0,0,0.5103330686535313,294.5961002215049,294.3885822839689,292.1943363905693,293.6083302519976,292.8338305353252,282.95
457200,293.7325609074923,0,0,0,0,0,0.5103330686535313,294.5961002215049,294.3885822839689,292.1943363905693,293.6083302519976,292.8338305353252,282.95
457218,293.7321780660227,0,0,0,0,0,0.5103530782522282,294.5957723179726,294.3884677053652,292.1943586344079,293.6083313905242,292.8338575366962,282.95
457458,293.7271601936414,0,0,0,0,0,0.5106152167807722,294.5914757698629,294.3869614771462,292.1946506495398,293.6083439546539,292.8342110741924,282.95
457698,293.7221549163377,0,0,0,0,0,0.5108764701174567,294.5871918088637,294.385450428936,292.1949428495545,293.6083520080846,292.834563063122,282.95
457938,293.7171650716194,0,0,0,0,0,0.511136671202857,294.5829220027647,294.3839340355248,292.1952352463594,293.6083549551094,292.8349132824938,282.95
458178,293.7121850645654,0,0,0,0,0,0.5113962466950979,294.578661132098,294.3824142739059,292.1955277664995,293.6083546759839,292.8352623825753,282.95
458418,293.7072091646314,0,0,0,0,0,0.5116556413574387,294.5744036949869,294.3808932535244,292.1958203286067,293.6083531427787,292.8356110396209,282.95
458658,293.7022789738824,0,0,0,0,0,0.5119118571616321,294.5701844707902,294.3793582240532,292.1961133577759,293.6083376525997,292.8359547660073,282.95
458898,293.6973487831335,0,0,0,0,0,0.5121681851946072,294.5659652465936,294.3778231945819,292.1964063869452,293.6083221624207,292.8362984923937,282.95
459138,293.6924185923846,0,0,0,0,0,0.5124246255059376,294.5617460223969,294.3762881651106,292.1966994161145,293.6083066722417,292.8366422187801,282.95
459378,293.6874884016357,0,0,0,0,0,0.5126811781452127,294.5575267982003,294.3747531356393,292.1969924452838,293.6082911820627,292.8369859451665,282.95
459618,293.6825627742163,0,0,0,0,0,0.5129375226662962,294.5533111930106,294.3732168169429,292.1972855127379,293.6082743557918,292.8373291909526,282.95
459858,293.6776840798413,0,0,0,0,0,0.5131906818042827,294.5491328086731,294.3716672387926,292.1975789739449,293.608243788051,292.8376674938476,282.95
460098,293.6728053854663,0,0,0,0,0,0.5134439505378434,294.5449544243357,294.3701176606422,292.197872435152,293.6082132203101,292.8380057967427,282.95
460338,293.6679266910913,0,0,0,0,0,0.5136973289148498,294.5407760399983,294.3685680824918,292.198165896359,293.6081826525693,292.8383440996377,282.95
460578,293.6630479967163,0,0,0,0,0,0.5139508169832019,294.5365976556608,294.3670185043414,292.198459357566,293.6081520848284,292.8386824025328,282.95
460800,293.6585459778483,0,0,0,0,0,0.5141848141196138,294.5327415874491,294.3655874583255,292.198730291073,293.6081233326141,292.8389945254727,282.95
460800,293.6585459778483,0,0,0,0,0,0.5141848141196138,294.5327415874491,294.3655874583255,292.198730291073,293.6081233326141,292.8389945254727,282.95000000128
460818,293.6581720113774,0,0,0,0,0,0.5142042716390253,294.5324207299101,294.3654684365341,292.198752829236,293.6081209696937,292.8390205015036,282.9505120204808
461058,293.653493122526,0,0,0,0,0,0.5144518224713824,294.5282494256205,294.3639164296167,292.1990463608747,293.6080878663886,292.839357889362,282.9571789538248
461298,293.6491206325264,0,0,0,0,0,0.5146900444233546,294.5240909041278,294.3623602468933,292.1993400096853,293.6080503566467,292.839693680017,282.9638458871688
461538,293.6449116457192,0,0,0,0,0,0.5149233251360268,294.519940736646,294.3608014426427,292.1996337292218,293.6080100468324,292.8400284507157,282.9705128205128
461778,293.6408906289442,0,0,0,0,0,0.5151509046636256,294.5158025814882,294.3592390205492,292.1999275411749,293.6079658098231,292.8403617817488,282.9771797538568
462018,293.6370892465517,0,0,0,0,0,0.515371800109191,294.5116806823225,294.3576718168802,292.2002214710242,293.6079163307161,292.8406931837139,282.9838466872008
462258,293.6332878641591,0,0,0,0,0,0.5155927727066978,294.5075587831568,294.3561046132112,292.2005154008737,293.6078668516092,292.841024585679,282.9905136205448
462498,293.6296719911161,0,0,0,0,0,0.5158081042445822,294.5034554959521,294.3545321821401,292.2008094481815,293.6078115022636,292.8413538076874,282.9971805538888
462739,293.6261067950839,0,0,0,0,0,0.5160219450400149,294.4993572931195,294.3529583230595,292.2011035275764,293.6077545492998,292.8416824341804,283.0038474872328
462979,293.6225897407474,0,0,0,0,0,0.5162343723685562,294.4952655245557,294.351382726853,292.2013976419874,293.6076955969049,292.8420103113818,283.0105144205768
463219,293.6192036031653,0,0,0,0,0,0.5164428313610339,294.491191253373,294.3498024066984,292.2016918516214,293.6076312072474,292.8423361509564,283.0171813539208
463459,293.6158174655832,0,0,0,0,0,0.5166513562532385,294.4871169821903,294.3482220865437,292.2019860612554,293.6075668175898,292.8426619905309,283.0238482872648
463699,293.6124803234534,0,0,0,0,0,0.5168584358557632,294.4830507798674,294.3466396450694,292.2022803098435,293.6074999404807,292.8429868916432,283.0305152206088
463939,293.6091942273799,0,0,0,0,0,0.5170640049779655,294.4789929841098,294.3450549934922,292.202574599016,293.607430471813,292.8433108150159,283.0371821539528
464179,293.6059441713052,0,0,0,0,0,0.5172685188637702,294.4749418603132,294.3434685882187,292.2028689202149,293.6073589446884,292.8436339614904,283.0438490872968
464400,293.6028969134965,0,0,0,0,0,0.5174586316802948,294.4712125319946,294.3420028125831,292.2031404967225,293.6072903775801,292.8439311182304,283.05
464400,293.6028969134965,0,0,0,0,0,0.5174586316802948,294.4712125319946,294.3420028125831,292.2031404967225,293.6072903775801,292.8439311182304,283.0500000012901
464419,293.6026501357808,0,0,0,0,0,0.5174743209756395,294.4708999303054,294.3418797750813,292.2031632814654,293.6072845452441,292.8439560175656,283.0505160206408
464659,293.5995177625763,0,0,0,0,0,0.5176753322488004,294.466868560229,294.340288259823,292.2034576883456,293.6072069298734,292.844276853875,283.0571829539848
464899,293.5964382927357,0,0,0,0,0,0.5178747723667548,294.4628512673546,294.3386932344147,292.2037521453942,293.6071250292044,292.8445960502672,283.0638498873288
465139,293.5934044648039,0,0,0,0,0,0.5180728663099978,294.4588492894274,294.3370944991647,292.2040466447879,293.6070384760966,292.8449134495847,283.0705168206728
